sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runhybrid,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,maketst_time,runhybrid_cycle,runtst_err,runtst_pass,runhybrid_deadlock,runhybrid_complete,tst_dram_power,tst_rbw,tst_wbw,runtst_time,succeeded
9cb66b73,2019-06-27 13:32:13,StreamInfKmeans_4,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_4/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_4/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,8000000,0,0.50,0,8000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,19.310672994,,0:41.52,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfKmeans_4Top/go1463: Underinitialized network interface -1 -1[0m
",,False,False,nan,nan,nan,0:00.45,False
9cb66b73,2019-06-27 13:32:13,StreamInfKmeans_6,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_6/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_6/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,18000000,0,1.00,0,14000000,0.0000,0.0000,0.0000,2,-nan,0.0000,,27.314493616,,0:40.35,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfKmeans_6Top/go1978: Underinitialized network interface -1 -1[0m
",,False,False,,,,0:00.36,False
9cb66b73,2019-06-27 13:32:13,StreamInfKmeans_7,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/mappir.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runpir.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runproute.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfKmeans_7/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfKmeans_7/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/gentst.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/maketst.log,../gen/MDHTst_pirTest/StreamInfKmeans_7/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,41000000,0,1.50,0,24000000,0.0000,0.0000,0.0000,3,-nan,0.0000,,53.980509521,,1:29.56,,"Command terminated by signal 11
",,False,False,,,,0:00.37,False
9cb66b73,2019-06-27 13:32:13,StreamInfNN_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_0/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_0/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_0/log/,../gen/MDHTst_pirTest/StreamInfNN_0/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,5000000,1000000,0.50,0,6000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,14.567065392,,0:34.06,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfNN_0Top/go999: Underinitialized network interface -1 -1[0m
",,False,False,,,,0:00.33,False
9cb66b73,2019-06-27 13:32:13,StreamInfNN_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_1/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_1/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_1/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_1/log/,../gen/MDHTst_pirTest/StreamInfNN_1/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,11000000,0,1.00,0,11000000,0.0000,0.0000,0.0000,2,-nan,0.0000,,21.738242397,,0:43.45,,"Command terminated by signal 11
",,False,False,,,,0:00.41,False
9cb66b73,2019-06-27 13:32:13,StreamInfNN_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_2/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_2/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_2/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_2/log/,../gen/MDHTst_pirTest/StreamInfNN_2/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,5000000,1000000,0.50,0,6000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,13.806331875,,0:28.24,,"Command terminated by signal 11
",,False,False,,,,0:00.30,False
9cb66b73,2019-06-27 13:32:13,StreamInfNN_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_3/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_3/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_3/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_3/log/,../gen/MDHTst_pirTest/StreamInfNN_3/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,11000000,0,1.00,0,11000000,0.0000,0.0000,0.0000,2,-nan,0.0000,,26.441507485,,0:45.69,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfNN_3Top/go5313: Underinitialized network interface -1 -1[0m
",,False,False,,,,0:00.35,False
9cb66b73,2019-06-27 13:32:13,StreamInfNN_4,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_4/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_4/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_4/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_4/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_4/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_4/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_4/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_4/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_4/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_4/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_4/log/,../gen/MDHTst_pirTest/StreamInfNN_4/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_4/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,23000000,0,1.50,0,21000000,0.0000,0.0000,0.0000,3,-nan,0.0000,,40.673159918,,1:04.01,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfNN_4Top/go6926: Underinitialized network interface -1 -1[0m
",,False,False,,,,0:00.44,False
9cb66b73,2019-06-27 13:32:13,StreamInfNN_5,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_5/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_5/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_5/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_5/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_5/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_5/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_5/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_5/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_5/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_5/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_5/log/,../gen/MDHTst_pirTest/StreamInfNN_5/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_5/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,11000000,0,1.00,0,9000000,0.0000,0.0000,0.0000,2,-nan,0.0000,,18.542083859,,0:35.81,,"Command terminated by signal 11
",,False,False,,,,0:00.33,False
9cb66b73,2019-06-27 13:32:13,StreamInfNN_6,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfNN_6/log/mappir.log,../gen/MDHTst_pirTest/StreamInfNN_6/log/runpir.log,../gen/MDHTst_pirTest/StreamInfNN_6/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfNN_6/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfNN_6/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfNN_6/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfNN_6/log/runproute.log,../gen/MDHTst_pirTest/StreamInfNN_6/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfNN_6/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfNN_6/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfNN_6/log/,../gen/MDHTst_pirTest/StreamInfNN_6/log/gentst.log,../gen/MDHTst_pirTest/StreamInfNN_6/log/maketst.log,../gen/MDHTst_pirTest/StreamInfNN_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,5000000,1000000,0.50,0,6000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,14.959398104,,0:33.76,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfNN_6Top/go4359: Underinitialized network interface -1 -1[0m
",,False,False,,,,0:00.35,False
9cb66b73,2019-06-27 13:32:13,StreamInfSVM_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfSVM_0/log/mappir.log,../gen/MDHTst_pirTest/StreamInfSVM_0/log/runpir.log,../gen/MDHTst_pirTest/StreamInfSVM_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfSVM_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfSVM_0/log/runproute.log,../gen/MDHTst_pirTest/StreamInfSVM_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfSVM_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfSVM_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfSVM_0/log/,../gen/MDHTst_pirTest/StreamInfSVM_0/log/gentst.log,../gen/MDHTst_pirTest/StreamInfSVM_0/log/maketst.log,../gen/MDHTst_pirTest/StreamInfSVM_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,3000000,2000000,0.50,0,5000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,12.882791132,,0:32.70,,"Command terminated by signal 11
",,False,False,,,,0:00.39,False
9cb66b73,2019-06-27 13:32:13,StreamInfSVM_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfSVM_1/log/mappir.log,../gen/MDHTst_pirTest/StreamInfSVM_1/log/runpir.log,../gen/MDHTst_pirTest/StreamInfSVM_1/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_1/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfSVM_1/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_1/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfSVM_1/log/runproute.log,../gen/MDHTst_pirTest/StreamInfSVM_1/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfSVM_1/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfSVM_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfSVM_1/log/,../gen/MDHTst_pirTest/StreamInfSVM_1/log/gentst.log,../gen/MDHTst_pirTest/StreamInfSVM_1/log/maketst.log,../gen/MDHTst_pirTest/StreamInfSVM_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,10000000,0,1.00,0,9000000,0.0000,0.0000,0.0000,2,-nan,0.0000,,18.664161032,,0:34.07,,"Command terminated by signal 11
",,False,False,,,,0:00.46,False
9cb66b73,2019-06-27 13:32:13,StreamInfSVM_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfSVM_3/log/mappir.log,../gen/MDHTst_pirTest/StreamInfSVM_3/log/runpir.log,../gen/MDHTst_pirTest/StreamInfSVM_3/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_3/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfSVM_3/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_3/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfSVM_3/log/runproute.log,../gen/MDHTst_pirTest/StreamInfSVM_3/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfSVM_3/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfSVM_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfSVM_3/log/,../gen/MDHTst_pirTest/StreamInfSVM_3/log/gentst.log,../gen/MDHTst_pirTest/StreamInfSVM_3/log/maketst.log,../gen/MDHTst_pirTest/StreamInfSVM_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,3000000,2000000,0.50,0,5000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,13.54842212,,0:27.78,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfSVM_3Top/go813: Underinitialized network interface -1 -1[0m
",,False,False,nan,nan,nan,0:00.39,False
9cb66b73,2019-06-27 13:32:13,StreamInfSVM_4,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfSVM_4/log/mappir.log,../gen/MDHTst_pirTest/StreamInfSVM_4/log/runpir.log,../gen/MDHTst_pirTest/StreamInfSVM_4/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_4/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfSVM_4/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_4/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfSVM_4/log/runproute.log,../gen/MDHTst_pirTest/StreamInfSVM_4/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfSVM_4/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfSVM_4/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfSVM_4/log/,../gen/MDHTst_pirTest/StreamInfSVM_4/log/gentst.log,../gen/MDHTst_pirTest/StreamInfSVM_4/log/maketst.log,../gen/MDHTst_pirTest/StreamInfSVM_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,10000000,0,1.00,0,9000000,0.0000,0.0000,0.0000,2,-nan,0.0000,,19.400186604,,0:41.55,,"Command terminated by signal 11
",,False,False,,,,0:00.50,False
9cb66b73,2019-06-27 13:32:13,StreamInfSVM_5,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamInfSVM_5/log/mappir.log,../gen/MDHTst_pirTest/StreamInfSVM_5/log/runpir.log,../gen/MDHTst_pirTest/StreamInfSVM_5/log/genpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_5/log/gentrace.log,../gen/MDHTst_pirTest/StreamInfSVM_5/log/runpsim.log,../gen/MDHTst_pirTest/StreamInfSVM_5/log/runpsim.sh,../gen/MDHTst_pirTest/StreamInfSVM_5/log/runproute.log,../gen/MDHTst_pirTest/StreamInfSVM_5/log/runproute.sh,../gen/MDHTst_pirTest/StreamInfSVM_5/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamInfSVM_5/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamInfSVM_5/log/,../gen/MDHTst_pirTest/StreamInfSVM_5/log/gentst.log,../gen/MDHTst_pirTest/StreamInfSVM_5/log/maketst.log,../gen/MDHTst_pirTest/StreamInfSVM_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,26000000,0,1.50,0,15000000,0.0000,0.0000,0.0000,3,-nan,0.0000,,22.377394779,,0:45.25,,"[0;31mCaught exception on cycle 0: /DUT/StreamInfSVM_5Top/go5206: Underinitialized network interface -1 -1[0m
",,False,False,nan,nan,nan,0:00.45,False
9cb66b73,2019-06-27 13:32:13,StreamSumFields_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamSumFields_0/log/mappir.log,../gen/MDHTst_pirTest/StreamSumFields_0/log/runpir.log,../gen/MDHTst_pirTest/StreamSumFields_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamSumFields_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamSumFields_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamSumFields_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamSumFields_0/log/runproute.log,../gen/MDHTst_pirTest/StreamSumFields_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamSumFields_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamSumFields_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamSumFields_0/log/,../gen/MDHTst_pirTest/StreamSumFields_0/log/gentst.log,../gen/MDHTst_pirTest/StreamSumFields_0/log/maketst.log,../gen/MDHTst_pirTest/StreamSumFields_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,2000000,0,0.50,0,2000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,9.926307139,,0:26.64,,"[0;31mCaught exception on cycle 0: /DUT/StreamSumFields_0Top/go3765: Underinitialized network interface -1 -1[0m
",,False,False,nan,nan,nan,0:00.48,False
9cb66b73,2019-06-27 13:32:13,StreamSumFields_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamSumFields_1/log/mappir.log,../gen/MDHTst_pirTest/StreamSumFields_1/log/runpir.log,../gen/MDHTst_pirTest/StreamSumFields_1/log/genpsim.log,../gen/MDHTst_pirTest/StreamSumFields_1/log/gentrace.log,../gen/MDHTst_pirTest/StreamSumFields_1/log/runpsim.log,../gen/MDHTst_pirTest/StreamSumFields_1/log/runpsim.sh,../gen/MDHTst_pirTest/StreamSumFields_1/log/runproute.log,../gen/MDHTst_pirTest/StreamSumFields_1/log/runproute.sh,../gen/MDHTst_pirTest/StreamSumFields_1/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamSumFields_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamSumFields_1/log/,../gen/MDHTst_pirTest/StreamSumFields_1/log/gentst.log,../gen/MDHTst_pirTest/StreamSumFields_1/log/maketst.log,../gen/MDHTst_pirTest/StreamSumFields_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,3000000,0,0.50,0,3000000,0.0000,0.0000,0.0000,1,-nan,0.0000,,13.129736858,,0:31.74,,"[0;31mCaught exception on cycle 0: /DUT/StreamSumFields_1Top/go4107: Underinitialized network interface -1 -1[0m
",,False,False,nan,nan,nan,0:00.44,False
9cb66b73,2019-06-27 13:32:13,StreamTrainKmeans_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/mappir.log,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/runpir.log,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/genpsim.log,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/gentrace.log,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/runpsim.log,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/runpsim.sh,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/runproute.log,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/runproute.sh,../gen/MDHTst_pirTest/StreamTrainKmeans_0/plastisim/summary.csv,../gen/MDHTst_pirTest/StreamTrainKmeans_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/gentst.log,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/maketst.log,../gen/MDHTst_pirTest/StreamTrainKmeans_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,126,3.50,0,53,0.0000,0.0000,0.0000,7,-nan,0.0000,,7.651326404,,0:27.95,209,,True,False,True,0.0,0.306,0.306,0:01.09,True
9cb66b73,2019-06-27 13:32:13,SumSquare_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SumSquare_0/log/mappir.log,../gen/MDHTst_pirTest/SumSquare_0/log/runpir.log,../gen/MDHTst_pirTest/SumSquare_0/log/genpsim.log,../gen/MDHTst_pirTest/SumSquare_0/log/gentrace.log,../gen/MDHTst_pirTest/SumSquare_0/log/runpsim.log,../gen/MDHTst_pirTest/SumSquare_0/log/runpsim.sh,../gen/MDHTst_pirTest/SumSquare_0/log/runproute.log,../gen/MDHTst_pirTest/SumSquare_0/log/runproute.sh,../gen/MDHTst_pirTest/SumSquare_0/plastisim/summary.csv,../gen/MDHTst_pirTest/SumSquare_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/SumSquare_0/log/,../gen/MDHTst_pirTest/SumSquare_0/log/gentst.log,../gen/MDHTst_pirTest/SumSquare_0/log/maketst.log,../gen/MDHTst_pirTest/SumSquare_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,71,3.50,0,33,0.0000,0.0000,0.0000,7,-nan,0.0000,,6.829817991,,0:23.33,298,,True,False,True,0.0,0.0,0.0,0:01.60,True
